fpr,tpr
0.0,0.0
0.0,0.00017979144192736425
1.5601110799088896e-05,0.00017979144192736425
1.5601110799088896e-05,0.000719165767709457
6.240444319635559e-05,0.000719165767709457
6.240444319635559e-05,0.0012585400934915498
7.800555399544447e-05,0.0012585400934915498
7.800555399544447e-05,0.0017979144192736426
9.360666479453337e-05,0.0017979144192736426
9.360666479453337e-05,0.001977705861201007
0.00010920777559362227,0.001977705861201007
0.00010920777559362227,0.0023372887450557353
0.00012480888639271117,0.0023372887450557353
0.00012480888639271117,0.0025170801869830997
0.00014040999719180006,0.0025170801869830997
0.00014040999719180006,0.002876663070837828
0.00017161221878997786,0.002876663070837828
0.00017161221878997786,0.0030564545127651924
0.00020281444038815563,0.0030564545127651924
0.00020281444038815563,0.003236245954692557
0.00023401666198633343,0.003236245954692557
0.00024961777278542234,0.0034160373966199207
0.0002808199943836001,0.0034160373966199207
0.0002808199943836001,0.0037756202804746495
0.0003276233267808668,0.0037756202804746495
0.0003276233267808668,0.003955411722402014
0.0003588255483790446,0.003955411722402014
0.0003588255483790446,0.004674577490111471
0.0003744266591781335,0.004674577490111471
0.0003900277699772224,0.0048543689320388345
0.00040562888077631126,0.0048543689320388345
0.00040562888077631126,0.005034160373966199
0.00042122999157540015,0.005034160373966199
0.00042122999157540015,0.005213951815893563
0.0004368311023744891,0.005213951815893563
0.0004368311023744891,0.005393743257820928
0.00046803332397266686,0.005393743257820928
0.0005460388779681113,0.005393743257820928
0.0005616399887672002,0.005573534699748292
0.0005772410995662892,0.005573534699748292
0.0005772410995662892,0.006112909025530385
0.0006084433211644669,0.006112909025530385
0.0006084433211644669,0.006292700467457749
0.0006240444319635558,0.006292700467457749
0.0006552466535617335,0.006292700467457749
0.0007176510967580892,0.006292700467457749
0.000733252207557178,0.0066522833513124775
0.0007644544291553559,0.0066522833513124775
0.0007644544291553559,0.007011866235167206
0.0008424599831508003,0.007011866235167206
0.0008424599831508003,0.00719165767709457
0.0008736622047489782,0.00719165767709457
0.0009516677587444226,0.007371449119021934
0.0009516677587444226,0.007910823444804028
0.0009672688695435115,0.007910823444804028
0.0009672688695435115,0.008090614886731391
0.0009828699803426004,0.008090614886731391
0.0009828699803426004,0.008270406328658756
0.001014072201940778,0.008270406328658756
