fpr,tpr
0.0,0.0
1.560378859987205e-05,0.0
4.6811365799616146e-05,0.00035887313834559486
7.801894299936025e-05,0.001256055984209582
9.362273159923229e-05,0.0014354925533823794
9.362273159923229e-05,0.0016149291225551767
0.00010922652019910435,0.0017943656917279742
0.0001560378859987205,0.0019738022609007717
0.00020284925179833664,0.0019738022609007717
0.00020284925179833664,0.002153238830073569
0.0002184530403982087,0.003050421675937556
0.0002808681947976969,0.003947604521801543
0.0002964719833975689,0.003947604521801543
0.00034328334919718506,0.004306477660147138
0.00035888713779705714,0.004306477660147138
0.00035888713779705714,0.004485914229319935
0.0004213022921965453,0.006100843351875112
0.0004525098693962894,0.006100843351875112
0.0004525098693962894,0.006459716490220707
0.00046811365799616145,0.006459716490220707
0.00048371744659603353,0.006639153059393504
0.0005461326009955217,0.006639153059393504
0.0005461326009955217,0.006818589628566302
0.0005773401781952658,0.006818589628566302
0.000624151543994882,0.006818589628566302
0.000624151543994882,0.007177462766911897
0.000639755332594754,0.007177462766911897
0.000639755332594754,0.007356899336084694
0.0006553591211946261,0.007536335905257491
0.0007957932185934745,0.007895209043603087
0.0008894159501927068,0.008433518751121478
0.0009206235273924509,0.008433518751121478
0.0009674348931920671,0.008433518751121478
0.0010142462589916832,0.008612955320294276
0.0010298500475915552,0.008612955320294276
0.0010610576247912992,0.00897182845863987
0.0013419258195889962,0.01112506728871344
0.0014199447625883564,0.01184281356540463
0.0014355485511882286,0.01184281356540463
0.0014355485511882286,0.012022250134577427
0.0014511523397881005,0.012381123272923022
0.0016696053801863093,0.013278306118787008
0.0017164167459859253,0.013278306118787008
0.0017164167459859253,0.013457742687959805
0.0017320205345857974,0.013637179257132604
0.0017476243231856696,0.013996052395478199
0.001919265997784262,0.014175488964650996
0.0019348697863841341,0.014175488964650996
0.001950473574984006,0.014354925533823793
0.001950473574984006,0.01453436210299659
0.001966077363583878,0.014893235241342185
0.0019972849407836222,0.014893235241342185
0.0019972849407836222,0.015072671810514983
0.002012888729383494,0.015072671810514983
0.0020597000951831103,0.015072671810514983
0.0020753038837829827,0.015072671810514983
0.0020909076723828546,0.01525210837968778
0.0021065114609827265,0.01525210837968778
0.002137719038182471,0.015610981518033374
0.0021533228267823427,0.015610981518033374
0.0021533228267823427,0.015790418087206173
0.002184530403982087,0.01596985465637897
0.002184530403982087,0.016149291225551768
0.002246945558381575,0.016149291225551768
0.002278153135581319,0.016149291225551768
0.0022937569241811913,0.016149291225551768
0.002324964501380935,0.016508164363897362
0.002324964501380935,0.01668760093307016
0.0023405682899808075,0.01668760093307016
0.0023561720785806794,0.016867037502242957
0.0023717758671805513,0.016867037502242957
0.002637040273378376,0.01794365691727974
0.002637040273378376,0.018302530055625335
0.0026526440619782485,0.018302530055625335
0.0026526440619782485,0.01866140319397093
0.0026838516391779923,0.01866140319397093
0.0027462667935774805,0.01884083976314373
0.0028554933137765848,0.021173515162390095
0.002886700890976329,0.021173515162390095
0.0029647198339756895,0.021352951731562892
0.0029647198339756895,0.02153238830073569
0.0029959274111754333,0.02153238830073569
