fpr,tpr
0.0,0.0
6.3861854037346415e-06,0.0
1.2772370807469283e-05,3.909762677405481e-05
1.2772370807469283e-05,7.819525354810962e-05
1.2772370807469283e-05,0.00015639050709621925
0.17961785066544053,0.22051061500566915
0.6885201931182466,0.8144426633303359
0.6885521240452653,0.814520858583884
0.8512849005032314,0.9403761191695664
0.9061869364191382,0.9719279039762286
0.9251411346974225,0.9787308910349142
0.9297966638567451,0.9809594557610353
0.9322106419393568,0.9816241154161942
0.9604439676092676,0.985025608945537
0.9721179145272946,0.9923368651522853
0.976198687000281,0.993627086835829
0.9782614248856872,0.9940180631035697
0.9863399494214116,0.997888728154201
0.9891754157406698,0.9987097783164562
0.9955616011444044,0.9996481213590335
1.0,1.0
